GeoFips,GeoName,LineCode,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
48149,"Fayette, TX",56,      Real estate and rental and leasing,66903,72348,68410,72807,77794,80940,83530,82297,94630,94590,124499,117369,141605,165534,177097,167471,189796,210123,225702,246440
48149,"Fayette, TX",59,    Professional and business services,23682,24967,24596,27846,28838,31002,36180,(D),(D),(D),(D),(D),(D),55629,(D),(D),(D),(D),(D),(D)
48149,"Fayette, TX",60,"      Professional, scientific, and technical services",15172,16831,16293,18278,18565,19553,23201,28126,26142,25841,28187,29757,30478,32245,29476,25080,23206,23515,25463,24378
48149,"Fayette, TX",64,      Management of companies and enterprises,(D),(D),(D),(D),6301,7519,8743,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48149,"Fayette, TX",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),3973,3930,4235,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48149,"Fayette, TX",68,"    Educational services, health care, and social assistance",36549,37863,40173,43073,41465,44733,47489,50822,53687,54016,55822,53418,55690,57136,61562,62995,60325,62990,66514,65096
48149,"Fayette, TX",69,      Educational services,(D),(D),(D),2478,(D),3020,(D),(D),(D),3389,3638,3713,3699,3863,4004,4770,(D),(D),6619,(D)
48149,"Fayette, TX",70,      Health care and social assistance,(D),(D),(D),40595,(D),41712,(D),(D),(D),50628,52184,49705,51991,53273,57558,58225,(D),(D),59895,(D)
48149,"Fayette, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",30194,33200,32281,22652,22213,22107,23351,25144,29181,30030,29135,31400,31697,35734,37585,39623,40241,44993,48440,38125
48149,"Fayette, TX",76,"      Arts, entertainment, and recreation",2016,3099,3277,3205,3262,3213,3221,3574,4426,4207,3867,4198,5335,5717,5365,6361,5427,6114,8946,3830
48149,"Fayette, TX",79,      Accommodation and food services,28179,30101,29005,19448,18951,18894,20131,21570,24756,25823,25268,27202,26362,30016,32220,33262,34813,38879,39494,34294
48149,"Fayette, TX",82,    Other services (except government and government enterprises),16100,17970,17542,18400,19477,20981,21408,20196,20014,20895,20909,22163,21881,22838,23329,22881,23046,23130,24732,23832
48149,"Fayette, TX",83,Government and government enterprises,77610,87490,88853,92555,94383,98413,106798,113818,115976,119262,118773,124357,118954,124376,123039,121450,127629,132970,137535,141168
48149,"Fayette, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48149,"Fayette, TX",87,Natural resources and mining,260008,224942,304518,313761,346423,(D),356556,405535,234055,252464,290086,350191,489668,551099,241369,157589,200107,215204,206100,110321
48149,"Fayette, TX",88,Trade,68301,69801,70388,80152,94694,97246,103150,111261,118524,134662,145222,161190,160994,160528,161705,154508,152814,161568,165944,181682
48149,"Fayette, TX",89,Transportation and utilities,489036,409970,496800,456961,439081,(D),577217,(D),(D),(D),(D),(D),(D),521868,(D),(D),(D),(D),(D),(D)
48149,"Fayette, TX",90,Manufacturing and information,172700,157098,148594,116856,118744,140618,140106,110154,84212,83222,89962,91523,98022,94037,93884,85432,98873,109195,112859,103799
48149,"Fayette, TX",91,Private goods-producing industries 2/,450730,401983,474639,455167,488254,(D),512356,531653,343036,361986,403613,473729,620301,678043,365089,269417,324240,345534,342489,239427
48149,"Fayette, TX",92,Private services-providing industries 3/,781998,723480,803390,773037,775187,(D),947984,996221,1046641,1047419,1091337,963931,1107450,1084871,1062246,1060192,1158844,1136696,1166909,1150745
48171,"Gillespie, TX",1,All industry total,431968,472641,502970,541141,587844,645235,659689,674997,698882,719502,744000,811298,813524,897593,950778,972725,1007033,1081547,1170582,1204790
48171,"Gillespie, TX",2,  Private industries,384226,421857,449084,485305,530184,586205,597441,609765,630454,647943,670620,736127,735263,815942,864159,882927,916041,987029,1075142,1106059
48171,"Gillespie, TX",3,"    Agriculture, forestry, fishing and hunting",5709,10470,16041,13525,4558,2671,6723,11490,14682,4924,6539,13575,3922,(D),(D),10466,5148,7901,3888,3434
48171,"Gillespie, TX",6,"    Mining, quarrying, and oil and gas extraction",1389,1277,1370,1930,3635,4707,5499,5829,5604,5025,5296,6206,4511,7087,8558,7046,8986,8966,5311,3757
48171,"Gillespie, TX",10,    Utilities,4497,4572,4562,4909,4825,5405,5264,5341,5905,6194,6415,6016,6511,7083,7136,7749,7649,7934,8790,9799
48171,"Gillespie, TX",11,    Construction,40720,44007,46970,51413,64617,68674,74623,78040,71991,65262,62811,80353,89785,99705,101457,98286,98489,100365,112509,109569
48171,"Gillespie, TX",12,    Manufacturing,25157,28084,27586,37314,51205,53467,57176,54107,55020,54782,57578,60065,65608,64842,72526,74154,78187,83454,92625,89563
48171,"Gillespie, TX",13,      Durable goods manufacturing,15410,16808,14748,22298,36002,36051,40469,35585,31543,32104,34670,34768,36709,34356,31681,31887,36097,41969,43930,40320
48171,"Gillespie, TX",25,      Nondurable goods manufacturing,9747,11276,12838,15015,15204,17416,16707,18522,23477,22677,22908,25296,28899,30486,40845,42267,42089,41485,48696,49243
48171,"Gillespie, TX",34,    Wholesale trade,11165,11941,12260,15129,17950,21665,24477,22096,23773,26335,28241,30692,30178,28286,26945,24190,24338,26093,27385,27030
48171,"Gillespie, TX",35,    Retail trade,50876,55379,59250,61765,66552,69759,70367,69977,74766,82815,78752,79179,81611,88046,93238,94596,94016,99247,103921,111090
48171,"Gillespie, TX",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48171,"Gillespie, TX",45,    Information,6682,7640,8675,10004,10170,10033,13483,13660,12617,11432,10628,10565,13258,16358,19762,20376,24177,22438,20197,17559
48171,"Gillespie, TX",50,"    Finance, insurance, real estate, rental, and leasing",100506,111466,113818,115618,127286,158475,130539,125699,132560,147481,159398,180714,167652,207316,215057,215041,226677,258683,306327,369879
48171,"Gillespie, TX",51,      Finance and insurance,26517,29461,29367,28109,30978,32225,27874,26202,31906,31734,34267,35958,35784,34294,35503,47206,45883,52923,49522,52791
48171,"Gillespie, TX",56,      Real estate and rental and leasing,73989,82005,84451,87510,96308,126250,102666,99497,100655,115747,125131,144755,131869,173023,179554,167835,180794,205760,256806,317088
48171,"Gillespie, TX",59,    Professional and business services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),69435,69119,(D),(D),(D),(D),(D)
48171,"Gillespie, TX",60,"      Professional, scientific, and technical services",18516,19182,18733,(D),(D),(D),(D),(D),27614,(D),(D),(D),36270,42621,41948,44630,47868,52220,55374,54440
48171,"Gillespie, TX",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),11769,11535,(D),(D),(D),(D),(D)
48171,"Gillespie, TX",65,      Administrative and support and waste management and remediation services,(D),(D),(D),10152,12704,12692,15837,15354,(D),15995,18067,17651,(D),15045,15636,(D),(D),(D),(D),(D)
48171,"Gillespie, TX",68,"    Educational services, health care, and social assistance",55241,61515,68512,75189,77232,82191,83186,89468,102745,108845,113779,116347,117216,122715,131065,137366,137582,139545,139452,128114
48171,"Gillespie, TX",69,      Educational services,2809,3069,3527,4091,4186,4571,5600,7027,7681,8260,8718,8709,8666,9326,9409,10930,11396,12460,13846,13147
48171,"Gillespie, TX",70,      Health care and social assistance,52431,58447,64984,71099,73046,77620,77586,82440,95064,100585,105061,107638,108550,113389,121656,126437,126186,127085,125606,114968
48171,"Gillespie, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",29842,31207,34760,38245,37338,39797,42339,45779,48133,50159,51405,56761,60579,67236,78918,86999,92123,99373,107123,90927
48171,"Gillespie, TX",76,"      Arts, entertainment, and recreation",3675,3297,4160,5552,3633,3228,3773,4166,6308,6428,7185,6322,7127,9136,9532,13634,18953,23694,24322,19550
48171,"Gillespie, TX",79,      Accommodation and food services,26167,27910,30601,32693,33704,36569,38565,41613,41826,43732,44220,50439,53452,58100,69386,73365,73171,75679,82802,71378
48171,"Gillespie, TX",82,    Other services (except government and government enterprises),19082,20901,20432,20808,22149,23735,25050,25524,26802,27572,25507,25566,25600,27720,29188,29918,31709,33513,35429,33758
48171,"Gillespie, TX",83,Government and government enterprises,47742,50785,53887,55836,57660,59030,62248,65231,68428,71560,73380,75171,78262,81651,86620,89798,90992,94518,95440,98732
48171,"Gillespie, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48171,"Gillespie, TX",87,Natural resources and mining,7099,11747,17411,15454,8193,7379,12221,17319,20286,9949,11835,19781,8433,(D),(D),17512,14135,16867,9200,7191
48171,"Gillespie, TX",88,Trade,62042,67320,71510,76893,84502,91424,94844,92074,98539,109149,106993,109870,111789,116332,120183,118786,118354,125341,131306,138120
48171,"Gillespie, TX",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48171,"Gillespie, TX",90,Manufacturing and information,31839,35724,36261,47318,61376,63500,70659,67766,67636,66214,68206,70630,78866,81200,92288,94530,102364,105892,112822,107122
48171,"Gillespie, TX",91,Private goods-producing industries 2/,72975,83838,91967,104180,124016,129520,144020,149465,147296,129993,132224,160199,163826,(D),(D),189952,190811,200687,214335,206322
48171,"Gillespie, TX",92,Private services-providing industries 3/,311251,338019,357116,381125,406169,456685,453421,460300,483157,517950,538396,575928,571436,(D),(D),692975,725230,786342,860808,899736
48209,"Hays, TX",1,All industry total,2334606,2441457,2535646,2606542,3119023,3492544,3748227,3951947,4089986,4229198,4394543,4728662,5158259,5505548,6063316,6453768,6983826,7634207,8406590,8670584
48209,"Hays, TX",2,  Private industries,1940563,2014029,2079347,2132830,2601983,2947563,3151711,3303042,3383930,3467716,3618521,3895564,4278606,4589263,5098079,5424911,5887479,6469560,7186164,7388457
48209,"Hays, TX",3,"    Agriculture, forestry, fishing and hunting",4139,5988,7104,10950,6350,6423,2703,5895,7818,2900,4041,8252,1959,3115,3512,8875,4466,7059,3564,4597
48209,"Hays, TX",6,"    Mining, quarrying, and oil and gas extraction",1664,3734,4897,4543,18404,21084,22763,25756,27078,25318,26663,29578,35786,42286,17764,13780,19596,29581,30688,14441
48209,"Hays, TX",10,    Utilities,26026,69031,101547,7461,135632,193808,165005,225211,186139,150475,162539,99696,131986,121669,207163,180256,127832,140454,158353,134865
48209,"Hays, TX",11,    Construction,216065,222774,234494,228939,274155,317067,388858,372115,380336,344546,354058,373709,416826,477787,527016,609621,646893,710136,807626,844939
48209,"Hays, TX",12,    Manufacturing,455629,353587,268751,281979,320477,363159,383872,406695,376175,375857,383280,427743,476679,479647,515111,544204,641081,711584,809258,715766
48209,"Hays, TX",13,      Durable goods manufacturing,411135,311486,226405,231152,271133,309807,322460,331135,309097,312603,326345,375407,431469,436789,459630,486993,560812,606077,627546,551045
48209,"Hays, TX",25,      Nondurable goods manufacturing,44494,42100,42346,50827,49344,53352,61412,75560,67078,63254,56935,52336,45210,42858,55480,57212,80269,105506,181712,164721
48209,"Hays, TX",34,    Wholesale trade,56925,61517,60439,68630,84675,107288,142048,157207,157514,172272,195407,255138,278335,294867,304837,282898,280770,297505,315526,300695
48209,"Hays, TX",35,    Retail trade,245251,264743,291002,307170,345298,375187,390705,398575,417354,437436,452163,470404,532235,550743,593895,646692,695501,751984,797656,857205
48209,"Hays, TX",36,    Transportation and warehousing,28039,28289,42352,55234,60258,61260,53455,68488,68554,68871,78013,73068,118064,181361,177500,213321,277209,331160,411333,418962
48209,"Hays, TX",45,    Information,70368,75454,78365,87409,112214,121521,144037,159516,138801,130240,118065,126547,132377,131975,156885,172559,186138,204722,213599,195539
48209,"Hays, TX",50,"    Finance, insurance, real estate, rental, and leasing",373932,424877,459509,486667,567001,631367,654886,633248,727026,795884,832900,938263,1003101,1018684,1159026,1228481,1385032,1572582,1696536,2054265
48209,"Hays, TX",51,      Finance and insurance,49174,53360,58408,59347,65073,75674,84717,86178,85354,88822,100297,110712,118293,130569,143211,167175,176610,194338,183544,186868
48209,"Hays, TX",56,      Real estate and rental and leasing,324758,371517,401102,427320,501928,555693,570169,547070,641672,707062,732603,827551,884808,888115,1015815,1061306,1208422,1378244,1512992,1867397
48209,"Hays, TX",59,    Professional and business services,147164,159935,157129,189988,223321,252410,274957,298995,288234,314848,321572,342985,363505,423009,483771,516396,574123,623559,749538,761423
48209,"Hays, TX",60,"      Professional, scientific, and technical services",81388,103259,101421,110177,125833,138098,155366,183072,177004,202051,214367,227869,229892,254181,288799,303598,312360,323718,368563,375562
48209,"Hays, TX",64,      Management of companies and enterprises,4757,6200,7085,20366,20684,22774,27624,29230,30201,29319,30066,31031,32811,35057,40657,42960,45783,46862,48599,40371
48209,"Hays, TX",65,      Administrative and support and waste management and remediation services,61020,50476,48623,59444,76804,91538,91967,86694,81029,83478,77139,84086,100801,133771,154315,169838,215980,252979,332377,345490
48209,"Hays, TX",68,"    Educational services, health care, and social assistance",157859,168025,180646,195093,206371,221414,235180,252771,281234,303731,326622,345357,361321,389367,428569,463154,486799,497980,531437,479704
48209,"Hays, TX",69,      Educational services,8827,9312,11782,16102,16533,18041,20024,20723,26382,34140,43383,52068,59369,65721,76806,90142,92435,95201,105837,101221
48209,"Hays, TX",70,      Health care and social assistance,149031,158713,168864,178991,189838,203374,215156,232048,254851,269591,283239,293289,301952,323647,351763,373012,394364,402779,425600,378482
48209,"Hays, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",88342,97716,111444,116800,141997,160527,169250,175089,194453,200255,215100,246041,258422,291022,327378,338779,342174,353819,399291,345732
48209,"Hays, TX",76,"      Arts, entertainment, and recreation",5836,6376,7629,8047,12108,14918,16191,14199,15435,15059,19839,20840,21148,25053,27273,27064,29675,38357,51060,33163
48209,"Hays, TX",79,      Accommodation and food services,82505,91340,103815,108753,129890,145609,153058,160889,179018,185197,195261,225201,237274,265969,300106,311716,312499,315462,348231,312570
48209,"Hays, TX",82,    Other services (except government and government enterprises),69159,78359,81667,91967,105831,115047,123993,123482,133214,145083,148098,158780,168011,183730,195650,205894,219866,237435,261760,260323
48209,"Hays, TX",83,Government and government enterprises,394043,427428,456300,473712,517040,544981,596517,648904,706056,761482,776023,833098,879653,916284,965237,1028857,1096347,1164648,1220426,1282127
48209,"Hays, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48209,"Hays, TX",87,Natural resources and mining,5803,9722,12001,15492,24754,27507,25466,31651,34896,28219,30704,37831,37746,45402,21276,22655,24062,36640,34253,19038
48209,"Hays, TX",88,Trade,302176,326260,351440,375800,429972,482475,532753,555782,574868,609708,647570,725542,810570,845610,898732,929590,976270,1049490,1113182,1157900
48209,"Hays, TX",89,Transportation and utilities,54065,97320,143899,62695,195890,255068,218460,293699,254693,219346,240552,172764,250050,303030,384663,393578,405041,471614,569686,553827
48209,"Hays, TX",90,Manufacturing and information,525998,429041,347116,369388,432691,484680,527910,566211,514976,506097,501345,554290,609055,611622,671996,716763,827219,916306,1022857,911305
48209,"Hays, TX",91,Private goods-producing industries 2/,677497,586083,515246,526411,619385,707734,798196,810461,791407,748621,768042,839283,931251,1002835,1063404,1176481,1312036,1458359,1651136,1579744
48209,"Hays, TX",92,Private services-providing industries 3/,1263066,1427946,1564100,1606419,1982597,2239829,2353515,2492581,2592523,2719095,2850479,3056281,3347355,3586428,4034675,4248430,4575443,5011201,5535028,5808713
48299,"Llano, TX",1,All industry total,314569,329956,348737,350348,369322,412783,431347,445243,460480,471398,462470,503513,508202,533043,695682,722172,753741,763668,803514,844844
48299,"Llano, TX",2,  Private industries,269831,277083,293650,296512,312659,353201,367255,378791,391481,398301,408493,447597,453006,474637,636843,661801,690444,697216,736160,773150
48299,"Llano, TX",3,"    Agriculture, forestry, fishing and hunting",5967,9168,12684,13461,2206,723,2481,8083,10417,2856,4031,7447,2160,2371,3063,7021,4974,6884,(D),4543
48299,"Llano, TX",6,"    Mining, quarrying, and oil and gas extraction",708,556,1124,563,1683,2498,2536,1931,538,619,971,577,1818,1841,2650,2783,3134,2642,2859,3009
48299,"Llano, TX",10,    Utilities,39191,26098,37431,26386,30497,40543,36510,33982,45278,34248,20588,13921,9240,3348,144955,158725,153923,129419,146725,168839
48299,"Llano, TX",11,    Construction,31440,33221,32984,29739,26279,29093,31253,35900,33524,32931,33856,37596,39105,38517,41447,41603,43223,46319,54522,54976
48299,"Llano, TX",12,    Manufacturing,6397,6651,6128,6439,7139,7637,8142,13744,11818,10623,7938,7341,9147,12001,17360,15787,19885,22710,22698,20803
48299,"Llano, TX",13,      Durable goods manufacturing,4823,5250,(D),5313,5565,5699,6014,10949,(D),(D),(D),(D),4296,6286,9458,10606,12810,14161,15951,14806
48299,"Llano, TX",25,      Nondurable goods manufacturing,1574,1401,(D),1127,1574,1938,2128,2796,(D),(D),(D),(D),4851,5715,7902,5181,7075,8549,6746,5997
48299,"Llano, TX",34,    Wholesale trade,12667,13722,15838,17973,19532,21446,24718,27946,27934,28478,29341,34036,33381,32251,31332,31235,28699,29202,30684,31222
48299,"Llano, TX",35,    Retail trade,15334,15929,18603,20960,20663,20193,18802,20090,19728,21453,21053,24415,25529,26551,27618,28528,30350,33156,35462,39600
48299,"Llano, TX",36,    Transportation and warehousing,(D),4997,(D),1752,1827,2532,3936,5741,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48299,"Llano, TX",45,    Information,(D),2276,2676,2747,2296,2732,3729,4033,3331,2892,2761,2566,3042,3553,5069,4890,5645,4110,2350,2485
48299,"Llano, TX",50,"    Finance, insurance, real estate, rental, and leasing",75210,87987,87571,94972,112446,122696,118546,98415,106237,121622,120909,148697,151868,170412,167837,174426,192685,197944,217824,259138
48299,"Llano, TX",51,      Finance and insurance,17374,20508,18761,16085,18645,18136,18787,17797,22061,24002,22383,24268,25077,24586,26951,32040,33672,34698,32938,32990
48299,"Llano, TX",56,      Real estate and rental and leasing,57836,67478,68810,78887,93801,104560,99759,80618,84176,97620,98526,124430,126791,145826,140886,142386,159013,163246,184886,226148
48299,"Llano, TX",59,    Professional and business services,11760,13870,(D),16721,19556,23772,27125,31509,29696,31881,44853,49037,57849,57907,61840,61294,63679,57112,53726,55773
48299,"Llano, TX",60,"      Professional, scientific, and technical services",5892,7377,7415,8519,9935,12782,13719,16300,13938,13773,14829,15862,16076,18650,18723,18320,18101,19516,22276,25008
48299,"Llano, TX",64,      Management of companies and enterprises,3659,3947,(D),(D),5991,7278,8514,10517,9565,9502,10074,10863,10611,11771,11536,11746,13744,15382,16471,15685
48299,"Llano, TX",65,      Administrative and support and waste management and remediation services,2208,2545,(D),(D),3631,3711,4891,4692,6194,8606,19950,22312,31162,27486,31580,31229,31834,22214,14979,15080
48299,"Llano, TX",68,"    Educational services, health care, and social assistance",15414,15669,15289,16030,13408,13459,14662,14728,(D),(D),(D),(D),(D),(D),(D),(D),28108,26684,26376,(D)
48299,"Llano, TX",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1661,1266,877,(D)
48299,"Llano, TX",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),26447,25418,25499,(D)
48299,"Llano, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",33726,34100,34855,35635,40611,50682,59315,67094,68123,74174,68466,70826,66966,70701,73134,84786,(D),(D),116233,90352
48299,"Llano, TX",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D),(D),41533,(D),(D),(D),56975,53002,55233,57221,67787,(D),(D),62123,47722
48299,"Llano, TX",79,      Accommodation and food services,(D),(D),(D),(D),(D),(D),(D),25561,(D),(D),(D),13851,13964,15469,15913,16999,(D),(D),54110,42631
48299,"Llano, TX",82,    Other services (except government and government enterprises),11740,12839,12706,13136,14517,15195,15499,15595,16046,16130,15707,16250,19442,22909,23137,20398,18514,20134,20015,18595
48299,"Llano, TX",83,Government and government enterprises,44738,52873,55087,53836,56664,59582,64092,66452,68999,73097,53977,55916,55197,58405,58840,60371,63297,66452,67354,71694
48299,"Llano, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
48299,"Llano, TX",87,Natural resources and mining,6674,9723,13807,14024,3889,3221,5018,10014,10955,3474,5002,8024,3977,4212,5713,9804,8109,9526,(D),7552
48299,"Llano, TX",88,Trade,28001,29652,34441,38933,40194,41639,43520,48036,47662,49931,50394,58451,58910,58803,58950,59763,59049,62358,66146,70822
48299,"Llano, TX",89,Transportation and utilities,(D),31095,(D),28138,32323,43075,40446,39723,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
48299,"Llano, TX",90,Manufacturing and information,(D),8927,8804,9186,9435,10369,11870,17777,15149,13515,10700,9907,12189,15554,22430,20677,25530,26820,25047,23288
48299,"Llano, TX",91,Private goods-producing industries 2/,44511,49596,52919,50202,37307,39951,44412,59658,56296,47028,46796,52961,52230,54731,64520,67194,71217,78555,(D),83331
48299,"Llano, TX",92,Private services-providing industries 3/,225320,227487,240731,246311,275352,313250,322843,319133,335185,351273,361697,394636,400776,419907,572323,594607,619227,618661,(D),689819
48321,"Matagorda, TX",1,All industry total,1870172,1683810,1745210,1982006,2009027,2321092,2285279,2513933,2272918,2248698,2202461,1976659,2011320,2192004,2110690,2105240,2210260,2133983,2340836,2353866
48321,"Matagorda, TX",2,  Private industries,1758010,1568377,1624823,1856962,1882077,2193473,2152293,2377479,2128284,2097591,2053459,1826250,1855041,2031518,1942920,1929956,2032691,1952820,2153866,2163587
48321,"Matagorda, TX",3,"    Agriculture, forestry, fishing and hunting",83480,101749,85596,116005,112163,121526,71252,89718,66889,39148,57119,42657,(D),34735,64380,63019,83959,36309,90449,61207
48321,"Matagorda, TX",6,"    Mining, quarrying, and oil and gas extraction",293701,273881,380258,337729,420136,481751,477778,674533,357312,296813,293697,222211,217567,233762,101381,62772,79430,87666,67405,39677
48321,"Matagorda, TX",10,    Utilities,912277,756764,724545,929918,864209,1058273,1078400,1065199,1159096,1191825,1142954,986223,(D),1099278,1042874,1109353,1153361,1097307,1212437,1265692
48321,"Matagorda, TX",11,    Construction,52063,35794,35681,31905,29151,30345,34688,50679,34745,42219,55892,61806,67807,89305,111503,84728,74012,77603,88206,99472
48321,"Matagorda, TX",12,    Manufacturing,59129,61643,64830,87773,84847,94878,91675,74325,64127,65894,35679,29779,31973,31150,27469,25682,29299,29634,30382,31142
48321,"Matagorda, TX",13,      Durable goods manufacturing,(D),(D),(D),(D),(D),(D),10091,(D),(D),(D),(D),(D),17808,17400,14266,11767,10788,10723,12015,10788
48321,"Matagorda, TX",25,      Nondurable goods manufacturing,(D),(D),(D),(D),(D),(D),81584,(D),(D),(D),(D),(D),14165,13749,13203,13915,18511,18910,18366,20354
48321,"Matagorda, TX",34,    Wholesale trade,14350,13242,14861,18321,18613,18990,(D),(D),(D),15409,16315,(D),(D),(D),(D),(D),(D),(D),(D),(D)
48321,"Matagorda, TX",35,    Retail trade,52665,50381,51974,53616,57498,54857,55702,57552,58614,58041,56234,59742,60831,57560,63071,72653,76034,75073,70403,73998
48321,"Matagorda, TX",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),19109,15698,8711,15663,21283,25156,41115,38947,33251,21369,10036,11537,23790,13012
48321,"Matagorda, TX",45,    Information,9035,9454,8378,7341,7115,7386,8907,8720,9763,8980,8716,8549,9710,9927,9976,9413,12346,12822,13558,11496
48321,"Matagorda, TX",50,"    Finance, insurance, real estate, rental, and leasing",126576,120627,119676,129414,136776,156248,136399,148905,155754,160996,172496,180150,181610,198373,213429,227946,245996,247887,274149,301499
48321,"Matagorda, TX",51,      Finance and insurance,23906,23471,21484,19840,19157,19316,18077,18469,21962,23317,25479,26134,24996,23186,24170,22918,22379,24247,23353,24357
48321,"Matagorda, TX",56,      Real estate and rental and leasing,102670,97155,98193,109574,117619,136932,118321,130436,133792,137679,147017,154016,156614,175188,189259,205028,223617,223641,250796,277142
48321,"Matagorda, TX",59,    Professional and business services,55465,41111,38050,42348,43586,48802,52524,59436,78454,82217,71928,68395,60736,73602,99338,78887,(D),(D),(D),(D)
48321,"Matagorda, TX",60,"      Professional, scientific, and technical services",33972,13942,14719,(D),13919,16079,15818,17356,36404,41107,44310,42267,44848,44218,68057,45515,(D),(D),(D),(D)
48321,"Matagorda, TX",64,      Management of companies and enterprises,(D),(D),(D),(D),5988,7281,8514,10517,9565,9504,10072,10858,0,11769,11535,(D),(D),(D),(D),(D)
48321,"Matagorda, TX",65,      Administrative and support and waste management and remediation services,(D),(D),(D),21534,23679,25442,28193,31563,32485,31606,17545,15270,15889,17616,19746,(D),41735,49195,54560,55274
48321,"Matagorda, TX",68,"    Educational services, health care, and social assistance",(D),(D),(D),(D),(D),(D),(D),(D),(D),52770,54942,(D),59207,(D),(D),(D),64027,64176,66248,62530
48321,"Matagorda, TX",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1419,(D),(D),(D),1636,1756,1957,1816
48321,"Matagorda, TX",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),57787,(D),(D),(D),62391,62420,64291,60715
48321,"Matagorda, TX",75,"    Arts, entertainment, recreation, accommodation, and food services",23307,23630,22489,21871,22245,24274,29145,32564,33878,30169,28108,31183,34936,40027,46518,45689,46716,40679,43920,37138
48321,"Matagorda, TX",76,"      Arts, entertainment, and recreation",1696,1853,2075,1403,1361,1389,1523,1476,2072,2204,1965,2117,2643,2644,2798,2688,2682,2837,3202,2469
48321,"Matagorda, TX",79,      Accommodation and food services,21611,21777,20414,20469,20884,22885,27622,31088,31805,27965,26143,29066,32293,37383,43720,43001,44034,37842,40718,34669
48321,"Matagorda, TX",82,    Other services (except government and government enterprises),34523,34454,30542,30496,34269,38971,37725,38752,35636,37446,38095,38703,38814,41333,42808,42787,42269,39772,39930,34423
48321,"Matagorda, TX",83,Government and government enterprises,112162,115434,120387,125044,126950,127619,132986,136454,144634,151107,149002,150409,156280,160486,167770,175284,177569,181163,186970,190279
48321,"Matagorda, TX",,Addenda:,,,,,,,,,,,,,,,,,,,,
